"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"50881856-1","Pinaceae","Picea","likiangensis","Picea likiangensis","(Franch.) E.Pritz.","VU",0.362418522,1.561752878,"tree",380560,"Gymnosperms",646811,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"50881856-1","Pinaceae","Picea","likiangensis","Picea likiangensis","(Franch.) E.Pritz.","VU",0.362418522,1.561752878,"tree",380560,"Gymnosperms",541221,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"50881856-1","Pinaceae","Picea","likiangensis","Picea likiangensis","(Franch.) E.Pritz.","VU",0.362418522,1.561752878,"tree",380560,"Gymnosperms",541222,4,"ASIA-TROPICAL",40,"Indian Subcontinent","EHM","East Himalaya",0,0,0
"77091645-1","Pinaceae","Picea","linzhiensis","Picea linzhiensis","(W.C.Cheng & L.K.Fu) Rushforth","NT",0.862857929,7.05142457,"tree",381553,"Gymnosperms",646812,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"77091645-1","Pinaceae","Picea","linzhiensis","Picea linzhiensis","(W.C.Cheng & L.K.Fu) Rushforth","NT",0.862857929,7.05142457,"tree",381553,"Gymnosperms",646813,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541232,7,"NORTHERN AMERICA",70,"Subarctic America","ASK","Alaska",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541257,7,"NORTHERN AMERICA",70,"Subarctic America","NUN","Nunavut",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541233,7,"NORTHERN AMERICA",70,"Subarctic America","NWT","Northwest Territorie",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541234,7,"NORTHERN AMERICA",70,"Subarctic America","YUK","Yukon",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541236,7,"NORTHERN AMERICA",71,"Western Canada","ABT","Alberta",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541237,7,"NORTHERN AMERICA",71,"Western Canada","BRC","British Columbia",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541238,7,"NORTHERN AMERICA",71,"Western Canada","MAN","Manitoba",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541239,7,"NORTHERN AMERICA",71,"Western Canada","SAS","Saskatchewan",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541258,7,"NORTHERN AMERICA",72,"Eastern Canada","LAB","Labrador",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541240,7,"NORTHERN AMERICA",72,"Eastern Canada","NBR","New Brunswick",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541241,7,"NORTHERN AMERICA",72,"Eastern Canada","NFL","Newfoundland",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541242,7,"NORTHERN AMERICA",72,"Eastern Canada","NSC","Nova Scotia",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541243,7,"NORTHERN AMERICA",72,"Eastern Canada","ONT","Ontario",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541244,7,"NORTHERN AMERICA",72,"Eastern Canada","PEI","Prince Edward I.",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541245,7,"NORTHERN AMERICA",72,"Eastern Canada","QUE","Québec",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541256,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","ILL","Illinois",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541246,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","MIN","Minnesota",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541247,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","WIS","Wisconsin",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541248,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","CNT","Connecticut",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541249,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","MAI","Maine",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541250,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","MAS","Massachusetts",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541251,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","MIC","Michigan",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541252,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWH","New Hampshire",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541260,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWJ","New Jersey",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541259,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWY","New York",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541253,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","PEN","Pennsylvania",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541254,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","RHO","Rhode I.",0,0,0
"195883-2","Pinaceae","Picea","mariana","Picea mariana","(Mill.) Britton, Sterns & Poggenb.","LC",0.091107383,1.527344506,"tree",380589,"Gymnosperms",541255,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","VER","Vermont",0,0,0
"282798-2","Pinaceae","Picea","martinezii","Picea martinezii","T.F.Patt.","EN",0.930412842,1.962885215,"tree",380592,"Gymnosperms",646979,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"262679-1","Pinaceae","Picea","maximowiczii","Picea maximowiczii","Regel ex Mast.","EN",0.629690385,1.316836518,"tree",380594,"Gymnosperms",541261,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"676972-1","Pinaceae","Picea","meyeri","Picea meyeri","Rehder & E.H.Wilson","NT",0.400269464,3.52077264,"tree",380581,"Gymnosperms",541263,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"676972-1","Pinaceae","Picea","meyeri","Picea meyeri","Rehder & E.H.Wilson","NT",0.400269464,3.52077264,"tree",380581,"Gymnosperms",541264,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"676975-1","Pinaceae","Picea","morrisonicola","Picea morrisonicola","Hayata","VU",0.587987515,2.298411532,"tree",380582,"Gymnosperms",541265,3,"ASIA-TEMPERATE",38,"Eastern Asia","TAI","Taiwan",0,0,0
"262692-1","Pinaceae","Picea","neoveitchii","Picea neoveitchii","Mast.","CR",2.717840358,2.896007879,"tree",380584,"Gymnosperms",541266,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"262692-1","Pinaceae","Picea","neoveitchii","Picea neoveitchii","Mast.","CR",2.717840358,2.896007879,"tree",380584,"Gymnosperms",541267,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"262692-1","Pinaceae","Picea","neoveitchii","Picea neoveitchii","Mast.","CR",2.717840358,2.896007879,"tree",380584,"Gymnosperms",541268,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",1388944,1,"EUROPE",10,"Northern Europe","FIN","Finland",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",1389194,1,"EUROPE",10,"Northern Europe","NOR","Norway",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",1389195,1,"EUROPE",10,"Northern Europe","SWE","Sweden",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",1242099,1,"EUROPE",14,"Eastern Europe","RUE","East European Russia",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541274,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541275,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541276,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541277,3,"ASIA-TEMPERATE",30,"Siberia","IRK","Irkutsk",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541278,3,"ASIA-TEMPERATE",30,"Siberia","KRA","Krasnoyarsk",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541279,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541280,3,"ASIA-TEMPERATE",30,"Siberia","WSB","West Siberia",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541281,3,"ASIA-TEMPERATE",30,"Siberia","YAK","Yakutskiya",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541271,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541272,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541273,3,"ASIA-TEMPERATE",31,"Russian Far East","MAG","Magadan",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",1521264,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"262697-1","Pinaceae","Picea","obovata","Picea obovata","Ledeb.","LC",0.729041896,11.4394957,"tree",380724,"Gymnosperms",541270,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"60440467-2","Pinaceae","Picea","omorika","Picea omorika","(Pančić) Purk.","EN",0.841470315,1.706091933,"tree",380733,"Gymnosperms",541282,1,"EUROPE",13,"Southeastern Europe","YUG","Yugoslavia",0,0,0
"60440465-2","Pinaceae","Picea","orientalis","Picea orientalis","(L.) Peterm.","LC",0.046000616,0.911280921,"tree",385958,"Gymnosperms",541283,3,"ASIA-TEMPERATE",33,"Caucasus","NCS","North Caucasus",0,0,0
"60440465-2","Pinaceae","Picea","orientalis","Picea orientalis","(L.) Peterm.","LC",0.046000616,0.911280921,"tree",385958,"Gymnosperms",541284,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"60440465-2","Pinaceae","Picea","orientalis","Picea orientalis","(L.) Peterm.","LC",0.046000616,0.911280921,"tree",385958,"Gymnosperms",541285,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"262712-1","Pinaceae","Picea","polita","Picea polita","(Siebold & Zucc.) Carrière",NA,0.149592257,0.313367897,"tree",380716,"Gymnosperms",647513,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms",541286,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms",541287,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","IDA","Idaho",0,0,0
"30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms",646981,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","MNT","Montana",0,0,0
"30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms",541288,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WYO","Wyoming",0,0,0
"30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms",541289,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms",541290,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","UTA","Utah",0,0,0
"30095300-2","Pinaceae","Picea","pungens","Picea pungens","Engelm.","LC",0.345558844,5.690430004,"tree",380719,"Gymnosperms",541291,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"676981-1","Pinaceae","Picea","purpurea","Picea purpurea","Mast.","NT",0.200451655,1.700061622,"tree",380759,"Gymnosperms",541292,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"676981-1","Pinaceae","Picea","purpurea","Picea purpurea","Mast.","NT",0.200451655,1.700061622,"tree",380759,"Gymnosperms",541293,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"676981-1","Pinaceae","Picea","purpurea","Picea purpurea","Mast.","NT",0.200451655,1.700061622,"tree",380759,"Gymnosperms",541294,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"676982-1","Pinaceae","Picea","retroflexa","Picea retroflexa","Mast.","EN",2.655297108,5.591260616,"tree",380757,"Gymnosperms",541295,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541296,7,"NORTHERN AMERICA",72,"Eastern Canada","NBR","New Brunswick",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541297,7,"NORTHERN AMERICA",72,"Eastern Canada","NFL","Newfoundland",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541298,7,"NORTHERN AMERICA",72,"Eastern Canada","NSC","Nova Scotia",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541299,7,"NORTHERN AMERICA",72,"Eastern Canada","ONT","Ontario",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541300,7,"NORTHERN AMERICA",72,"Eastern Canada","PEI","Prince Edward I.",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541301,7,"NORTHERN AMERICA",72,"Eastern Canada","QUE","Québec",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541302,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","CNT","Connecticut",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541303,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","MAI","Maine",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541304,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","MAS","Massachusetts",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",541305,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWH","New Hampshire",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646982,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWJ","New Jersey",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646983,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","NWY","New York",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646984,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","PEN","Pennsylvania",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646985,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","VER","Vermont",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646986,7,"NORTHERN AMERICA",75,"Northeastern U.S.A.","WVA","West Virginia",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",4858419,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","MRY","Maryland",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646987,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","NCA","North Carolina",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646988,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","TEN","Tennessee",0,0,0
"195909-2","Pinaceae","Picea","rubens","Picea rubens","Sarg.","LC",0.086739015,1.52801551,"tree",380751,"Gymnosperms",646989,7,"NORTHERN AMERICA",78,"Southeastern U.S.A.","VRG","Virginia",0,0,0
"262720-1","Pinaceae","Picea","schrenkiana","Picea schrenkiana","Fisch. & C.A.Mey.","LC",0.309341601,5.247717,"tree",380762,"Gymnosperms",541306,3,"ASIA-TEMPERATE",32,"Middle Asia","KAZ","Kazakhstan",0,0,0
"262720-1","Pinaceae","Picea","schrenkiana","Picea schrenkiana","Fisch. & C.A.Mey.","LC",0.309341601,5.247717,"tree",380762,"Gymnosperms",647507,3,"ASIA-TEMPERATE",32,"Middle Asia","KGZ","Kirgizstan",0,0,0
"262720-1","Pinaceae","Picea","schrenkiana","Picea schrenkiana","Fisch. & C.A.Mey.","LC",0.309341601,5.247717,"tree",380762,"Gymnosperms",541307,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"676986-1","Pinaceae","Picea","sitchensis","Picea sitchensis","(Bong.) Carrière","LC",1.537217459,31.428062,"tree",380741,"Gymnosperms",541309,7,"NORTHERN AMERICA",70,"Subarctic America","ASK","Alaska",0,0,0
"676986-1","Pinaceae","Picea","sitchensis","Picea sitchensis","(Bong.) Carrière","LC",1.537217459,31.428062,"tree",380741,"Gymnosperms",541310,7,"NORTHERN AMERICA",71,"Western Canada","BRC","British Columbia",0,0,0
"676986-1","Pinaceae","Picea","sitchensis","Picea sitchensis","(Bong.) Carrière","LC",1.537217459,31.428062,"tree",380741,"Gymnosperms",541311,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"676986-1","Pinaceae","Picea","sitchensis","Picea sitchensis","(Bong.) Carrière","LC",1.537217459,31.428062,"tree",380741,"Gymnosperms",541312,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WAS","Washington",0,0,0
"676986-1","Pinaceae","Picea","sitchensis","Picea sitchensis","(Bong.) Carrière","LC",1.537217459,31.428062,"tree",380741,"Gymnosperms",541313,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"262724-1","Pinaceae","Picea","smithiana","Picea smithiana","(Wall.) Boiss.","LC",0.110015206,1.822492325,"tree",380737,"Gymnosperms",541314,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
